Wall time,Step,Value
1670467845.3337326,0,0.0823688879609108
1670467847.6219275,1,0.1054670512676239
1670467849.9058657,2,0.12323478609323502
1670467852.1992605,3,0.14165382087230682
1670467854.4966693,4,0.15846140682697296
1670467856.7937014,5,0.17157815396785736
1670467859.0848947,6,0.18808966875076294
1670467861.389624,7,0.20184791088104248
1670467863.7142332,8,0.2142113298177719
1670467866.0157218,9,0.22597676515579224
1670467868.3146386,10,0.23980553448200226
1670467870.6102066,11,0.24856124818325043
1670467872.9311416,12,0.2563156485557556
1670467875.2340522,13,0.2697868347167969
1670467877.5431077,14,0.27995219826698303
1670467879.8263924,15,0.2891290485858917
1670467882.1213932,16,0.29923421144485474
1670467884.4118717,17,0.30808305740356445
1670467886.702194,18,0.3178461790084839
1670467888.9959722,19,0.3277019262313843
1670467891.2926981,20,0.3410060405731201
1670467893.5781546,21,0.349775105714798
1670467895.8789942,22,0.3591042459011078
1670467898.19704,23,0.3656625747680664
1670467900.551117,24,0.37842103838920593
1670467902.8389597,25,0.38611772656440735
1670467905.1421025,26,0.3969653248786926
1670467907.421148,27,0.4038562476634979
1670467909.698699,28,0.41426882147789
1670467911.9855542,29,0.4250294268131256
1670467914.2660096,30,0.4326382875442505
1670467916.5659535,31,0.4426637291908264
1670467918.8488095,32,0.4548202157020569
1670467921.141461,33,0.462172269821167
1670467923.427767,34,0.4712766706943512
1670467925.7161324,35,0.48073896765708923
1670467927.996415,36,0.49097129702568054
1670467930.2803824,37,0.5010436177253723
1670467932.5738122,38,0.5091112852096558
1670467934.8861442,39,0.5170565843582153
1670467937.1770842,40,0.5279235243797302
1670467939.4600136,41,0.5342965722084045
1670467941.7539225,42,0.5448399782180786
1670467944.0450659,43,0.5537399649620056
1670467946.3422713,44,0.5611275434494019
1670467948.6312122,45,0.5692393183708191
1670467950.9280417,46,0.5817140340805054
1670467953.2166378,47,0.5891113877296448
1670467955.5118756,48,0.5960055589675903
1670467957.8188765,49,0.6078575253486633
1670467960.173477,50,0.6153101325035095
1670467962.4925044,51,0.621199369430542
1670467964.8006034,52,0.6303338408470154
1670467967.0958023,53,0.6389980316162109
1670467969.3882952,54,0.6481122374534607
1670467971.6899147,55,0.6568434834480286
1670467973.98217,56,0.6632370352745056
1670467976.2933862,57,0.6742539405822754
1670467978.6023517,58,0.6800577640533447
1670467980.8838806,59,0.6889491677284241
1670467983.1797955,60,0.6972099542617798
1670467985.4692636,61,0.7045760750770569
1670467987.753251,62,0.7138168215751648
1670467990.030965,63,0.7205373644828796
1670467992.3172913,64,0.7285057902336121
1670467994.6054265,65,0.7361021637916565
1670467996.8921196,66,0.7479142546653748
1670467999.1780083,67,0.753070592880249
1670468001.4601185,68,0.7610670924186707
1670468003.7420068,69,0.7693137526512146
1670468006.0233643,70,0.7764240503311157
1670468008.3075693,71,0.7820019125938416
1670468010.5907793,72,0.7901762127876282
1670468012.8634727,73,0.7980899810791016
1670468015.1552525,74,0.8029669523239136
1670468017.4357018,75,0.8105694055557251
1670468019.7764795,76,0.8156387805938721
1670468022.0763152,77,0.8225817084312439
1670468024.3288453,78,0.8313391804695129
1670468026.606233,79,0.8340030312538147
1670468028.8837209,80,0.8400840163230896
1670468031.1939328,81,0.8447748422622681
1670468033.479581,82,0.8505975008010864
1670468035.7765238,83,0.8553370237350464
1670468038.0723345,84,0.8635501265525818
1670468040.3601143,85,0.8644152283668518
1670468042.6518762,86,0.8686023950576782
1670468044.9439597,87,0.8741506338119507
1670468047.2249606,88,0.8776637315750122
1670468049.5172012,89,0.881332516670227
1670468051.8034394,90,0.8862765431404114
1670468054.0902593,91,0.8888714909553528
1670468056.3915322,92,0.8914740085601807
1670468058.6792123,93,0.8946849703788757
1670468060.9702957,94,0.8991198539733887
1670468063.260435,95,0.9008617997169495
1670468065.5543072,96,0.9038710594177246
1670468067.8391416,97,0.9049767851829529
1670468070.1253905,98,0.9080503582954407
1670468072.4141078,99,0.9114506840705872
1670468074.707637,100,0.9137752056121826
1670468076.9914768,101,0.9159966707229614
1670468079.3191917,102,0.9175332188606262
1670468081.6442075,103,0.919802188873291
1670468083.9224253,104,0.9223673939704895
1670468086.2234364,105,0.9209936261177063
1670468088.5061033,106,0.9245479702949524
1670468090.816412,107,0.9268298149108887
1670468093.1019926,108,0.9256104826927185
1670468095.3970783,109,0.9286865592002869
1670468097.692383,110,0.929609477519989
1670468099.9883828,111,0.9308420419692993
1670468102.2927437,112,0.932800829410553
1670468104.5915315,113,0.9316271543502808
1670468106.8833194,114,0.9353951215744019
1670468109.1709912,115,0.9362448453903198
1670468111.4545064,116,0.9369767308235168
1670468113.7424777,117,0.9362152814865112
1670468116.0266492,118,0.9381025433540344
1670468118.3195417,119,0.9384257793426514
1670468120.606953,120,0.9394873380661011
1670468122.8863754,121,0.9405710101127625
1670468125.1741161,122,0.9390612244606018
1670468127.453345,123,0.9396625757217407
1670468129.7335894,124,0.9409201145172119
1670468132.027429,125,0.9415699243545532
1670468134.318308,126,0.9416800737380981
1670468136.5975232,127,0.9425210952758789
1670468138.9150634,128,0.9429798722267151
