Wall time,Step,Value
1670464782.3138328,0,0.04627518728375435
1670464783.4232562,1,0.05688870698213577
1670464784.5274043,2,0.07671423256397247
1670464785.6522384,3,0.108738474547863
1670464786.748665,4,0.15365836024284363
1670464787.8592842,5,0.21375301480293274
1670464788.9730387,6,0.2884071171283722
1670464790.107446,7,0.36384502053260803
1670464791.232276,8,0.4392494261264801
1670464792.354553,9,0.516356885433197
1670464793.467284,10,0.5917947292327881
1670464794.5858824,11,0.6571341156959534
1670464795.6984642,12,0.7065480351448059
1670464796.8259034,13,0.7422947287559509
1670464797.9411547,14,0.7668227553367615
1670464799.050346,15,0.7859077453613281
1670464800.1622307,16,0.7983930706977844
1670464801.2734208,17,0.8079649806022644
1670464802.3984053,18,0.8160737752914429
1670464803.514602,19,0.8218890428543091
1670464804.6381278,20,0.8258486390113831
1670464805.7548919,21,0.8313626646995544
1670464806.872541,22,0.8354352116584778
1670464807.9625328,23,0.8395165801048279
1670464809.0616717,24,0.8430955410003662
1670464810.16571,25,0.845281183719635
1670464811.2757707,26,0.8501453995704651
1670464812.383183,27,0.8514783382415771
1670464813.4883082,28,0.8562555909156799
1670464814.591285,29,0.8575034737586975
1670464815.6995149,30,0.8599532842636108
1670464816.8020957,31,0.862321674823761
1670464817.904901,32,0.8642463088035583
1670464819.0028121,33,0.8644039034843445
1670464820.10645,34,0.8680160045623779
1670464821.211501,35,0.8695260882377625
1670464822.3115053,36,0.8698347806930542
1670464823.4190528,37,0.8720822930335999
1670464824.5237164,38,0.8728745579719543
1670464825.6449609,39,0.872978150844574
1670464826.7699347,40,0.8756874799728394
1670464827.8679495,41,0.8767531514167786
1670464828.9856613,42,0.8771883249282837
1670464830.0920682,43,0.8785607218742371
1670464831.195417,44,0.87972491979599
1670464832.304908,45,0.8795033693313599
1670464833.428496,46,0.881379246711731
1670464834.5489445,47,0.8827253580093384
1670464835.6550648,48,0.8828287720680237
1670464836.7648172,49,0.8840551972389221
1670464837.9008112,50,0.8830793499946594
1670464839.0733166,51,0.8836598992347717
1670464840.2412777,52,0.8847777843475342
1670464841.364315,53,0.8849204182624817
1670464842.477957,54,0.884777843952179
1670464843.5805705,55,0.8869020938873291
1670464844.677346,56,0.8858252167701721
1670464845.7969134,57,0.8866046071052551
