Wall time,Step,Value
1670467845.3336508,0,0.07484027743339539
1670467847.621838,1,0.08887826651334763
1670467849.9057915,2,0.10582815110683441
1670467852.1991792,3,0.12221305072307587
1670467854.4965537,4,0.14372636377811432
1670467856.793573,5,0.16897734999656677
1670467859.0848005,6,0.20087791979312897
1670467861.3895242,7,0.22491198778152466
1670467863.7141292,8,0.25190141797065735
1670467866.0156016,9,0.26724326610565186
1670467868.314545,10,0.28871309757232666
1670467870.6100566,11,0.30192533135414124
1670467872.931056,12,0.3117041289806366
1670467875.233951,13,0.3282628655433655
1670467877.543015,14,0.33625972270965576
1670467879.8263152,15,0.3515580892562866
1670467882.1212907,16,0.3568168878555298
1670467884.411791,17,0.3675083518028259
1670467886.7021024,18,0.3799382746219635
1670467888.995879,19,0.3931070566177368
1670467891.2925954,20,0.4017123878002167
1670467893.5780785,21,0.4104480743408203
1670467895.8787105,22,0.4231822192668915
1670467898.1969502,23,0.4280933439731598
1670467900.5509958,24,0.44426095485687256
1670467902.8388844,25,0.4510408937931061
1670467905.142025,26,0.4619496762752533
1670467907.4210703,27,0.4690338671207428
1670467909.698608,28,0.47972533106803894
1670467911.9854324,29,0.4935460090637207
1670467914.2659235,30,0.5000652074813843
1670467916.565839,31,0.5130600929260254
1670467918.8485074,32,0.5238385200500488
1670467921.141382,33,0.533747673034668
1670467923.4276934,34,0.5450910329818726
1670467925.7160594,35,0.5559129118919373
1670467927.996341,36,0.5679516792297363
1670467930.2802925,37,0.5789473652839661
1670467932.573738,38,0.5885957479476929
1670467934.8860638,39,0.5979399085044861
1670467937.177008,40,0.6114129424095154
1670467939.459933,41,0.6194097995758057
1670467941.7538483,42,0.6339258551597595
1670467944.044992,43,0.6423138976097107
1670467946.3421812,44,0.6510061025619507
1670467948.6311235,45,0.6620453000068665
1670467950.927967,46,0.671650230884552
1670467953.2165546,47,0.6835151314735413
1670467955.5117893,48,0.692772388458252
1670467957.818778,49,0.7048980593681335
1670467960.1733553,50,0.7165022492408752
1670467962.4923923,51,0.7228910326957703
1670467964.8004684,52,0.7332348227500916
1670467967.0956874,53,0.7436655163764954
1670467969.3881764,54,0.7529662251472473
1670467971.6898339,55,0.7587465643882751
1670467973.9821005,56,0.7684819102287292
1670467976.2933004,57,0.7744361162185669
1670467978.6022773,58,0.785127580165863
1670467980.8838053,59,0.7945586442947388
1670467983.179716,60,0.799252450466156
1670467985.4691887,61,0.8085966110229492
1670467987.7531703,62,0.8162023425102234
1670467990.0308907,63,0.824459969997406
1670467992.3172164,64,0.8302403688430786
1670467994.6053512,65,0.8398452997207642
1670467996.8920448,66,0.8519275188446045
1670467999.177934,67,0.8534486293792725
1670468001.4600194,68,0.8627058863639832
1670468003.7419236,69,0.8720500469207764
1670468006.0232909,70,0.8774392604827881
1670468008.3074796,71,0.8828719258308411
1670468010.590706,72,0.8891303539276123
1670468012.8634043,73,0.892737627029419
1670468015.155131,74,0.8998652696609497
1670468017.435627,75,0.9060367941856384
1670468019.7763991,76,0.9124690294265747
1670468022.0762413,77,0.9137294292449951
1670468024.3287697,78,0.9208570718765259
1670468026.6061604,79,0.9234647154808044
1670468028.8836317,80,0.9282889366149902
1670468031.193826,81,0.9320700764656067
1670468033.4795024,82,0.9346777200698853
1670468035.7764492,83,0.9394584894180298
1670468038.0722475,84,0.9435873031616211
1670468040.3600237,85,0.9486287832260132
1670468042.65178,86,0.9480637907981873
1670468044.9438848,87,0.9507583975791931
1670468047.2248201,88,0.9538441300392151
1670468049.5170984,89,0.9549306631088257
1670468051.8033526,90,0.958103358745575
1670468054.090182,91,0.9591898918151855
1670468056.391455,92,0.9618410468101501
1670468058.679102,93,0.9657090902328491
1670468060.970222,94,0.9657090902328491
1670468063.2603605,95,0.967056393623352
1670468065.5541966,96,0.9670998454093933
1670468067.8390617,97,0.9692294597625732
1670468070.1253161,98,0.9711417555809021
1670468072.4140184,99,0.9724889993667603
1670468074.7075071,100,0.9735755324363708
1670468076.9913974,101,0.9723151922225952
1670468079.318999,102,0.9749663472175598
1670468081.6440835,103,0.9751836061477661
1670468083.9223094,104,0.9758790135383606
1670468086.2233613,105,0.9785736203193665
1670468088.5060134,106,0.9806162714958191
1670468090.8163226,107,0.9789647459983826
1670468093.1019187,108,0.9805728197097778
1670468095.3969328,109,0.9811378121376038
1670468097.6922588,110,0.980963945388794
1670468099.9883018,111,0.9818766713142395
1670468102.2926643,112,0.9829632043838501
1670468104.5914562,113,0.9817897081375122
1670468106.88324,114,0.984875500202179
1670468109.1709158,115,0.9830501079559326
1670468111.4544306,116,0.9849624037742615
1670468113.7423975,117,0.985657811164856
1670468116.0265403,118,0.9849624037742615
1670468118.319438,119,0.9845712780952454
1670468120.6066873,120,0.9852231740951538
1670468122.8862956,121,0.9843539595603943
1670468125.1740317,122,0.9860489368438721
1670468127.4532688,123,0.9859620332717896
1670468129.7334964,124,0.9844843149185181
1670468132.0273304,125,0.9851797223091125
1670468134.318194,126,0.9875265955924988
1670468136.5974302,127,0.9863966107368469
1670468138.9149718,128,0.9872223734855652
1670468141.2445157,129,0.9868312478065491
1670468143.5327065,130,0.9877004623413086
1670468145.8248947,131,0.9872223734855652
1670468148.118321,132,0.9886131286621094
1670468150.4094439,133,0.9879612326622009
1670468152.6988657,134,0.9879177808761597
1670468154.9853463,135,0.9878743290901184
1670468157.2786646,136,0.9883958697319031
1670468159.5688431,137,0.9880481362342834
1670468161.8638237,138,0.9884827733039856
1670468164.162979,139,0.9877004623413086
1670468166.4524474,140,0.9875265955924988
1670468168.7364612,141,0.9886131286621094
1670468171.0281744,142,0.9880046844482422
1670468173.3259254,143,0.9901342988014221
1670468175.6112716,144,0.9878743290901184
1670468177.8992343,145,0.988960862159729
1670468180.1881013,146,0.9894388914108276
1670468182.4989424,147,0.9883089065551758
1670468184.7927227,148,0.988917350769043
1670468187.0909483,149,0.9886566400527954
1670468189.3776925,150,0.9899604320526123
1670468191.6707819,151,0.989134669303894
1670468193.9594185,152,0.9881350994110107
1670468196.2524385,153,0.9892216324806213
1670468198.5717235,154,0.9883958697319031
1670468200.939137,155,0.9888304471969604
1670468203.225859,156,0.9890477657318115
1670468205.5064373,157,0.9890912175178528
1670468207.8034804,158,0.988960862159729
1670468210.087693,159,0.988352358341217
1670468212.4014452,160,0.9900908470153809
1670468214.6904845,161,0.9890043139457703
1670468216.9798067,162,0.98969966173172
1670468219.2567306,163,0.9892650842666626
1670468221.5482383,164,0.9894824028015137
1670468223.832884,165,0.9890043139457703
1670468226.1108017,166,0.9892216324806213
1670468228.3830976,167,0.988917350769043
1670468230.6705828,168,0.9894388914108276
1670468232.959759,169,0.988960862159729
1670468235.2508664,170,0.9900908470153809
1670468237.5327485,171,0.9884827733039856
1670468239.8173203,172,0.9897866249084473
1670468242.1125731,173,0.9895693063735962
1670468244.399335,174,0.9883089065551758
1670468246.6921074,175,0.9891781210899353
1670468248.9716125,176,0.9899604320526123
1670468251.255449,177,0.9883958697319031
1670468253.5393274,178,0.9888738989830017
1670468255.8294094,179,0.9887869954109192
1670468258.1495416,180,0.9905254244804382
1670468260.5150812,181,0.9900038838386536
1670468262.8060675,182,0.9893085360527039
1670468265.08026,183,0.9887869954109192
1670468267.3574271,184,0.9902212023735046
1670468269.6385586,185,0.9892650842666626
1670468271.9458344,186,0.9900038838386536
1670468274.2212596,187,0.9896562099456787
1670468276.494004,188,0.9899604320526123
1670468278.7678936,189,0.9890912175178528
1670468281.0349667,190,0.9893085360527039
1670468283.3299024,191,0.990699291229248
1670468285.61721,192,0.990699291229248
1670468287.9000523,193,0.9900908470153809
1670468290.1912737,194,0.9907861948013306
1670468292.490404,195,0.9901777505874634
1670468294.7853363,196,0.990699291229248
1670468297.0876074,197,0.9898300766944885
1670468299.388026,198,0.9906123876571655
1670468301.6902483,199,0.9898735284805298
