Wall time,Step,Value
1670466187.4717193,0,0.07501412183046341
1670466189.7478611,1,0.08818288147449493
1670466192.0461032,2,0.10808813571929932
1670466194.3457024,3,0.12051805853843689
1670466196.6454847,4,0.13255682587623596
1670466198.9287796,5,0.1587204933166504
1670466201.2093337,6,0.18205919861793518
1670466203.4856193,7,0.20496328175067902
1670466205.7607217,8,0.21921856701374054
1670466208.048658,9,0.23516884446144104
1670466210.3103642,10,0.252422958612442
1670466212.5746696,11,0.26124560832977295
1670466214.841554,12,0.2751966714859009
1670466217.1061237,13,0.28419312834739685
1670466219.4308546,14,0.2876700460910797
1670466221.7257671,15,0.2955799996852875
1670466223.9996355,16,0.31035682559013367
1670466226.2613015,17,0.3196575343608856
1670466228.528239,18,0.32356902956962585
1670466230.793517,19,0.3289147615432739
1670466233.0707462,20,0.3361293375492096
1670466235.3476028,21,0.3411273956298828
1670466237.618831,22,0.34955886006355286
1670466239.8997645,23,0.35368767380714417
1670466242.1793518,24,0.3628145456314087
1670466244.4565473,25,0.366943359375
1670466246.7269652,26,0.374896764755249
1670466248.9956582,27,0.37672215700149536
1670466251.264571,28,0.3854578733444214
1670466253.5445707,29,0.38941285014152527
1670466255.8177516,30,0.39532357454299927
1670466258.0779955,31,0.4017992913722992
1670466260.3471174,32,0.4052327275276184
1670466262.6169324,33,0.4123169183731079
1670466264.8898468,34,0.41522881388664246
1670466267.161371,35,0.4269199073314667
1670466269.4278266,36,0.4227476119995117
1670466271.7132313,37,0.4314398765563965
1670466273.9855654,38,0.436177134513855
1670466276.2661772,39,0.4413925111293793
1670466278.5778584,40,0.4494328200817108
1670466280.928936,41,0.45725587010383606
1670466283.2134604,42,0.45990699529647827
1670466285.4991643,43,0.4625581204891205
1670466287.779029,44,0.4680342376232147
1670466290.0471065,45,0.4744665026664734
1670466292.3166132,46,0.48137685656547546
1670466294.5910282,47,0.4910687208175659
1670466296.868473,48,0.4883306622505188
1670466299.1562839,49,0.49567559361457825
1670466301.4361124,50,0.5026293992996216
1670466303.7144403,51,0.5104524493217468
1670466305.9821413,52,0.5161023736000061
1670466308.2584403,53,0.521317720413208
1670466310.536866,54,0.5224042534828186
1670466312.80982,55,0.5289234519004822
1670466315.0933533,56,0.5286626815795898
1670466317.3676944,57,0.5346603393554688
1670466319.6440427,58,0.5394845604896545
1670466321.919809,59,0.5443522334098816
1670466324.1768017,60,0.5470467805862427
1670466326.447461,61,0.556651771068573
1670466328.7000678,62,0.5578252077102661
1670466330.9693925,63,0.5629971027374268
1670466333.208167,64,0.5630840063095093
1670466335.4697828,65,0.5766873955726624
1670466337.721406,66,0.5752531886100769
1670466340.0457423,67,0.5824677348136902
1670466342.304591,68,0.584380030632019
1670466344.5604234,69,0.5881611704826355
1670466346.8203957,70,0.5966795682907104
1670466349.0837128,71,0.5973314642906189
1670466351.3459048,72,0.6021556854248047
1670466353.606476,73,0.6003302931785583
1670466355.8718414,74,0.6083706617355347
1670466358.1349294,75,0.6144552230834961
1670466360.4049463,76,0.6159763336181641
1670466362.6776085,77,0.6230605244636536
1670466364.9445546,78,0.627623975276947
1670466367.2027278,79,0.6287539601325989
1670466369.4642122,80,0.6326220035552979
1670466371.7271445,81,0.6370115876197815
1670466373.9970584,82,0.6375765800476074
1670466376.2689493,83,0.6414446234703064
1670466378.5225697,84,0.6436612010002136
1670466380.7742016,85,0.6459211707115173
1670466383.0372653,86,0.651875376701355
1670466385.2905507,87,0.6562649607658386
1670466387.5447397,88,0.657481849193573
1670466389.8118677,89,0.6641314029693604
1670466392.078503,90,0.666999876499176
1670466394.339748,91,0.6734321117401123
1670466396.5892777,92,0.6714763641357422
1670466398.8822618,93,0.680385947227478
1670466401.1980574,94,0.6805163025856018
1670466403.456917,95,0.6816462874412537
1670466405.7086356,96,0.6885566711425781
1670466407.967454,97,0.688904345035553
1670466410.2342582,98,0.6918597221374512
1670466412.488014,99,0.6903820037841797
1670466414.7472908,100,0.698422372341156
1670466417.0188346,101,0.6984658241271973
1670466419.27565,102,0.7041592597961426
1670466421.5454788,103,0.7048980593681335
1670466423.8154671,104,0.7062888145446777
1670466426.083915,105,0.7095919251441956
1670466428.350758,106,0.7154591679573059
1670466430.6071436,107,0.7185883522033691
1670466432.871058,108,0.7202398777008057
1670466435.1414747,109,0.7235864400863647
1670466437.4056158,110,0.7276718020439148
1670466439.687264,111,0.7301925420761108
1670466441.9453573,112,0.730583667755127
1670466444.2210724,113,0.7335390448570251
1670466446.485174,114,0.7364944219589233
1670466448.7445583,115,0.7368855476379395
1670466451.0114906,116,0.7371463179588318
1670466453.270563,117,0.7402755618095398
1670466455.5293689,118,0.744752049446106
1670466457.8056176,119,0.7460559010505676
1670466460.1139765,120,0.7524881362915039
1670466462.3996413,121,0.7532269954681396
1670466464.6607125,122,0.7547046542167664
1670466466.9163036,123,0.7586162090301514
1670466469.178377,124,0.7588769793510437
1670466471.4627786,125,0.7602677345275879
1670466473.719327,126,0.7647876739501953
1670466475.9800787,127,0.7623973488807678
1670466478.2445712,128,0.7663522958755493
1670466480.5053728,129,0.7677430510520935
1670466482.7772348,130,0.7742187976837158
1670466485.0489168,131,0.7743491530418396
1670466487.298771,132,0.7767395377159119
1670466489.5454311,133,0.7776522040367126
1670466491.8105938,134,0.7823460102081299
1670466494.077077,135,0.7828675508499146
1670466496.3429093,136,0.7828240990638733
1670466498.6056201,137,0.7873440980911255
1670466500.8811915,138,0.789734423160553
1670466503.139332,139,0.7885609865188599
1670466505.4021099,140,0.7927332520484924
1670466507.6565893,141,0.7936894297599792
1670466509.9313397,142,0.7961232662200928
1670466512.1893342,143,0.8012081980705261
